source_url,track_name,track_link,date,pdf_url
https://www.equibase.com/premium/eqpVchartBuy.cfm?mo=7&da=18&yr=2025&trackco=ALL;ALL&cl=Y,EVANGELINE DOWNS,https://www.equibase.com/premium/eqbPDFChartPlusIndex.cfm?tid=EVD&dt=07/18/2025&ctry=USA,18-07-2025,https://www.equibase.com/static/chart/pdf/EVD071825USA.pdf
https://www.equibase.com/premium/eqpVchartBuy.cfm?mo=7&da=18&yr=2025&trackco=ALL;ALL&cl=Y,FAIR MEADOWS,https://www.equibase.com/premium/eqbPDFChartPlusIndex.cfm?tid=FMT&dt=07/18/2025&ctry=USA,18-07-2025,https://www.equibase.com/static/chart/pdf/FMT071825USA.pdf
https://www.equibase.com/premium/eqpVchartBuy.cfm?mo=7&da=18&yr=2025&trackco=ALL;ALL&cl=Y,GULFSTREAM PARK,https://www.equibase.com/premium/eqbPDFChartPlusIndex.cfm?tid=GP&dt=07/18/2025&ctry=USA,18-07-2025,https://www.equibase.com/static/chart/pdf/GP071825USA.pdf
https://www.equibase.com/premium/eqpVchartBuy.cfm?mo=7&da=18&yr=2025&trackco=ALL;ALL&cl=Y,HOLLYWOOD CASINO AT CHARLES TOWN RACES,https://www.equibase.com/premium/eqbPDFChartPlusIndex.cfm?tid=CT&dt=07/18/2025&ctry=USA,18-07-2025,https://www.equibase.com/static/chart/pdf/CT071825USA.pdf
https://www.equibase.com/premium/eqpVchartBuy.cfm?mo=7&da=18&yr=2025&trackco=ALL;ALL&cl=Y,HORSEMEN'S PARK,https://www.equibase.com/premium/eqbPDFChartPlusIndex.cfm?tid=HPO&dt=07/18/2025&ctry=USA,18-07-2025,https://www.equibase.com/static/chart/pdf/HPO071825USA.pdf
https://www.equibase.com/premium/eqpVchartBuy.cfm?mo=7&da=18&yr=2025&trackco=ALL;ALL&cl=Y,MONMOUTH PARK,https://www.equibase.com/premium/eqbPDFChartPlusIndex.cfm?tid=MTH&dt=07/18/2025&ctry=USA,18-07-2025,https://www.equibase.com/static/chart/pdf/MTH071825USA.pdf
https://www.equibase.com/premium/eqpVchartBuy.cfm?mo=7&da=18&yr=2025&trackco=ALL;ALL&cl=Y,NORTH DAKOTA HORSE PARK,https://www.equibase.com/premium/eqbPDFChartPlusIndex.cfm?tid=FAR&dt=07/18/2025&ctry=USA,18-07-2025,https://www.equibase.com/static/chart/pdf/FAR071825USA.pdf
https://www.equibase.com/premium/eqpVchartBuy.cfm?mo=7&da=18&yr=2025&trackco=ALL;ALL&cl=Y,PENN NATIONAL,https://www.equibase.com/premium/eqbPDFChartPlusIndex.cfm?tid=PEN&dt=07/18/2025&ctry=USA,18-07-2025,https://www.equibase.com/static/chart/pdf/PEN071825USA.pdf
https://www.equibase.com/premium/eqpVchartBuy.cfm?mo=7&da=18&yr=2025&trackco=ALL;ALL&cl=Y,PRAIRIE MEADOWS,https://www.equibase.com/premium/eqbPDFChartPlusIndex.cfm?tid=PRM&dt=07/18/2025&ctry=USA,18-07-2025,https://www.equibase.com/static/chart/pdf/PRM071825USA.pdf
https://www.equibase.com/premium/eqpVchartBuy.cfm?mo=7&da=18&yr=2025&trackco=ALL;ALL&cl=Y,RETAMA PARK,https://www.equibase.com/premium/eqbPDFChartPlusIndex.cfm?tid=RET&dt=07/18/2025&ctry=USA,18-07-2025,https://www.equibase.com/static/chart/pdf/RET071825USA.pdf
https://www.equibase.com/premium/eqpVchartBuy.cfm?mo=7&da=18&yr=2025&trackco=ALL;ALL&cl=Y,SARATOGA,https://www.equibase.com/premium/eqbPDFChartPlusIndex.cfm?tid=SAR&dt=07/18/2025&ctry=USA,18-07-2025,https://www.equibase.com/static/chart/pdf/SAR071825USA.pdf
https://www.equibase.com/premium/eqpVchartBuy.cfm?mo=7&da=18&yr=2025&trackco=ALL;ALL&cl=Y,WOODBINE,https://www.equibase.com/premium/eqbPDFChartPlusIndex.cfm?tid=WO&dt=07/18/2025&ctry=CAN,18-07-2025,https://www.equibase.com/static/chart/pdf/WO071825CAN.pdf
https://www.equibase.com/premium/eqpVchartBuy.cfm?mo=7&da=18&yr=2025&trackco=ALL;ALL&cl=Y,WYOMING DOWNS,https://www.equibase.com/premium/eqbPDFChartPlusIndex.cfm?tid=WYO&dt=07/18/2025&ctry=USA,18-07-2025,https://www.equibase.com/static/chart/pdf/WYO071825USA.pdf
